"1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"89",0.30277,0.27746,0.31615,0.34661,0.30021,0.28952,0.30846,0.31959,0.27265,0.28716,0.29715,0.28817,0.28457,0.29028,0.28984,0.30187,0.29382,0.32215,0.31546,0.2864,0.29744,0.26851,0.27238,0.26709,0.31224,0.28534,0.27363,0.29492,0.27818,0.28481,0.27591,0.27539,0.29934,0.29232,0.27995,0.28103,0.26672,0.28706,0.26738,0.27067,0.2655,0.26868,0.28194,0.3025,0.27914,0.26595,0.2871,0.24877,0.27665,0.25515,0.24583,0.28373,0.25778,0.28831,0.24797,0.27466,0.28218,0.25354,0.24252,0.26697,0.24692,0.24559,0.25505,0.26545,0.2726,0.24665,0.24238,0.23165,0.27288,0.25061,0.24442,0.25536,0.26038,0.23612,0.22279,0.20781,0.22206,0.23507,0.21771,0.21792,0.25051,0.2264,0.20293,0.22137,0.22831,0.19927,0.21838,0.24178,0.18093,0.23492,0.22123,0.20516,0.24249,0.20218,0.20401,0.20222,0.20273,0.19355,0.17303,0.17057,0.17802,0.16039,0.17566,0.16813,0.16754,0.16619,0.16565,0.17172,0.15373,0.16416,0.15998,0.15233,0.14299,0.15084,0.1557,0.14874,0.14274,0.14608,0.14029,0.14955,0.14003,0.1429,0.14427,0.14147,0.13419,0.13416,0.13583,0.13448,0.13248,0.1278,0.12549,0.12109,0.11735,0.12335,0.11965,0.11603,0.11908,0.12048,0.11642,0.11695,0.11495
"90",0.31851,0.2924,0.33224,0.36921,0.31556,0.30473,0.3237,0.3382,0.28767,0.30172,0.31384,0.30319,0.29814,0.30526,0.30295,0.31784,0.30988,0.34059,0.33259,0.30082,0.31506,0.28347,0.28825,0.2813,0.33036,0.30283,0.28801,0.31363,0.29477,0.30081,0.29291,0.29045,0.318,0.30989,0.29736,0.2967,0.28314,0.30515,0.28357,0.28762,0.2812,0.28442,0.29971,0.32246,0.29564,0.28217,0.30437,0.26515,0.29496,0.27044,0.26113,0.30265,0.27454,0.30776,0.26482,0.29277,0.30165,0.27084,0.25869,0.28456,0.2654,0.26292,0.27261,0.28362,0.29234,0.26488,0.26101,0.24844,0.29341,0.26882,0.26281,0.27352,0.24156,0.25292,0.23978,0.26081,0.21254,0.25268,0.25358,0.22752,0.25025,0.24056,0.21451,0.24393,0.25415,0.21786,0.24746,0.23931,0.23462,0.24638,0.22291,0.22214,0.22259,0.22708,0.20171,0.23025,0.20974,0.20903,0.221,0.19883,0.21008,0.19112,0.18599,0.18592,0.19378,0.18242,0.17932,0.18928,0.17635,0.16648,0.17933,0.16602,0.17307,0.16697,0.17355,0.16861,0.1533,0.16394,0.15806,0.17194,0.16275,0.16237,0.15538,0.15709,0.16316,0.15375,0.15121,0.15449,0.14535,0.14612,0.13956,0.13485,0.14487,0.14589,0.14151,0.1315,0.1355,0.13603,0.13231,0.13705,0.12582
"91",0.33432,0.30751,0.34834,0.39148,0.33098,0.32007,0.33897,0.35678,0.30287,0.3164,0.33062,0.31834,0.31183,0.32035,0.31615,0.33388,0.32605,0.35898,0.34972,0.31536,0.33278,0.29864,0.30434,0.2957,0.3485,0.32049,0.30257,0.33247,0.31155,0.31696,0.31012,0.30568,0.33675,0.32758,0.31497,0.31253,0.29982,0.32341,0.30001,0.30481,0.29713,0.30038,0.31768,0.34251,0.31233,0.29865,0.3218,0.28188,0.31349,0.28601,0.27675,0.32176,0.29161,0.32738,0.28204,0.31114,0.32134,0.28849,0.27524,0.30243,0.28433,0.28066,0.29052,0.30209,0.31237,0.28355,0.28012,0.2657,0.31425,0.28744,0.28166,0.29205,0.25802,0.27016,0.25666,0.27644,0.24563,0.26764,0.2649,0.27209,0.26743,0.25741,0.24939,0.25186,0.28253,0.24976,0.26797,0.24676,0.23527,0.23459,0.23169,0.23318,0.24221,0.2448,0.23255,0.23413,0.24214,0.22184,0.20534,0.19647,0.20642,0.19202,0.22283,0.19522,0.22379,0.1927,0.20404,0.19887,0.19387,0.18642,0.20086,0.18649,0.19378,0.18399,0.18612,0.18287,0.17144,0.17819,0.18071,0.1735,0.18643,0.18085,0.18344,0.18522,0.17921,0.17368,0.16895,0.177,0.16797,0.16457,0.16007,0.16248,0.15238,0.16498,0.16032,0.15399,0.15848,0.15273,0.14457,0.15824,0.14009
"92",0.35012,0.32272,0.36437,0.41323,0.34642,0.33546,0.35423,0.37522,0.3182,0.33115,0.34741,0.33356,0.32559,0.33549,0.3294,0.34993,0.34226,0.37722,0.36677,0.32997,0.3505,0.31396,0.32057,0.31025,0.36656,0.33821,0.31725,0.35132,0.32845,0.33319,0.32746,0.32104,0.35548,0.34531,0.33268,0.32846,0.31666,0.34172,0.31662,0.32216,0.31324,0.3165,0.33574,0.36248,0.32913,0.31529,0.33929,0.29888,0.33216,0.30179,0.29263,0.34095,0.30891,0.34705,0.29955,0.32964,0.34111,0.30641,0.29209,0.32049,0.30358,0.29872,0.30869,0.32075,0.33255,0.30254,0.2996,0.28334,0.33524,0.30636,0.30086,0.31084,0.27488,0.28775,0.27397,0.29568,0.26176,0.28612,0.28417,0.29207,0.28584,0.27974,0.26469,0.2702,0.28661,0.25591,0.28534,0.26707,0.25321,0.28125,0.26081,0.24562,0.274,0.23787,0.24798,0.26737,0.23779,0.23682,0.22668,0.23184,0.24825,0.1959,0.23321,0.21968,0.22119,0.22375,0.22788,0.22753,0.20672,0.19932,0.21137,0.21923,0.20656,0.18315,0.20727,0.19232,0.20377,0.20975,0.20182,0.19954,0.21198,0.19856,0.19094,0.19955,0.19631,0.19549,0.19322,0.18825,0.17928,0.18385,0.18039,0.17545,0.18423,0.18063,0.17515,0.16909,0.17106,0.17543,0.16963,0.17563,0.16513
"93",0.36585,0.33798,0.38026,0.43428,0.3618,0.35084,0.36939,0.39339,0.33359,0.3459,0.36414,0.34877,0.33938,0.35063,0.34267,0.36589,0.35842,0.39519,0.38364,0.3446,0.36813,0.32936,0.33685,0.32489,0.38441,0.35592,0.33199,0.37005,0.34537,0.34942,0.34483,0.33645,0.37407,0.36297,0.3504,0.34441,0.3336,0.35999,0.33331,0.33957,0.32944,0.3327,0.35378,0.38225,0.34595,0.33203,0.35675,0.31606,0.35083,0.31771,0.30871,0.3601,0.32634,0.36662,0.31725,0.34816,0.36083,0.32448,0.30915,0.33862,0.32304,0.31698,0.32701,0.3395,0.35274,0.32174,0.31932,0.30128,0.35621,0.32545,0.32027,0.32978,0.29206,0.30562,0.29161,0.31518,0.27824,0.3049,0.30379,0.31236,0.30455,0.29995,0.2831,0.28895,0.30703,0.27464,0.30573,0.30775,0.27159,0.29982,0.28154,0.27117,0.29275,0.28244,0.26679,0.26114,0.2489,0.26898,0.24986,0.24356,0.24215,0.22738,0.23593,0.22643,0.24322,0.24289,0.22915,0.26669,0.22083,0.22447,0.22122,0.23477,0.22507,0.23045,0.23008,0.21631,0.21601,0.22998,0.21317,0.20847,0.22409,0.21986,0.2227,0.2171,0.20321,0.20645,0.20975,0.2253,0.19101,0.19729,0.18989,0.19798,0.19906,0.20055,0.19325,0.18917,0.19512,0.19954,0.1771,0.20792,0.18035
"94",0.38143,0.35322,0.39593,0.45448,0.37706,0.36614,0.38441,0.41121,0.34899,0.36061,0.38071,0.36391,0.35314,0.3657,0.35591,0.38171,0.37447,0.4128,0.40025,0.35918,0.38557,0.34477,0.35312,0.33956,0.40198,0.37349,0.34673,0.38855,0.36223,0.36558,0.36214,0.35184,0.39241,0.38047,0.36802,0.36031,0.35053,0.3781,0.34999,0.35695,0.34566,0.3489,0.3717,0.40168,0.36271,0.34877,0.37408,0.33334,0.36939,0.33371,0.3249,0.37906,0.34381,0.38597,0.33504,0.36659,0.38036,0.34261,0.32635,0.35671,0.34257,0.33534,0.34536,0.3582,0.37279,0.34102,0.33913,0.31941,0.377,0.34459,0.33978,0.34875,0.30946,0.32364,0.30949,0.33481,0.29501,0.32387,0.32361,0.3328,0.32345,0.32042,0.30183,0.30798,0.32765,0.29376,0.32633,0.32825,0.29036,0.32165,0.30074,0.28985,0.31353,0.30335,0.28986,0.30695,0.28675,0.29302,0.27641,0.26886,0.29033,0.25555,0.26387,0.26068,0.26455,0.28805,0.26273,0.25652,0.23163,0.23403,0.24495,0.23413,0.23425,0.24553,0.25715,0.24841,0.24668,0.24645,0.23021,0.22722,0.23847,0.24061,0.23038,0.25714,0.2275,0.22741,0.23567,0.24058,0.22777,0.22749,0.21899,0.23444,0.22161,0.22997,0.20866,0.20795,0.21761,0.23017,0.20369,0.21416,0.20469
"95",0.3968,0.36837,0.41132,0.4737,0.39213,0.38131,0.39922,0.42857,0.36432,0.37521,0.39704,0.37893,0.36684,0.38063,0.36908,0.39731,0.39033,0.42995,0.41652,0.37366,0.40271,0.36014,0.36929,0.3542,0.41915,0.39084,0.36142,0.40671,0.37894,0.38158,0.37929,0.36716,0.41038,0.3977,0.38545,0.37609,0.36737,0.39594,0.3666,0.37419,0.36182,0.36503,0.3894,0.42063,0.37932,0.36544,0.39119,0.35062,0.38773,0.34971,0.34113,0.39773,0.36122,0.40495,0.35281,0.38482,0.39956,0.36068,0.34358,0.37468,0.36203,0.35368,0.36364,0.37675,0.39255,0.36024,0.3589,0.33762,0.39746,0.36366,0.35924,0.36761,0.32699,0.34172,0.32751,0.35442,0.31198,0.3429,0.34351,0.35325,0.34241,0.34099,0.32076,0.32718,0.34831,0.31315,0.34698,0.34879,0.30942,0.34358,0.32016,0.30881,0.33447,0.32451,0.30948,0.32868,0.30744,0.31433,0.29652,0.28918,0.30724,0.27534,0.28421,0.28162,0.29341,0.28116,0.2784,0.2878,0.27039,0.26723,0.27694,0.26382,0.2674,0.26224,0.27514,0.26504,0.26121,0.26843,0.25706,0.26278,0.26501,0.26859,0.26069,0.2651,0.25674,0.2539,0.25763,0.26371,0.24923,0.25048,0.24108,0.24349,0.24537,0.24801,0.2413,0.23517,0.24539,0.24414,0.23325,0.24735,0.22621
"96",0.4119,0.38338,0.42637,0.49185,0.40696,0.39628,0.41376,0.44538,0.37951,0.38965,0.41307,0.39377,0.38043,0.39537,0.38213,0.41262,0.40592,0.44656,0.43238,0.38799,0.41948,0.3754,0.3853,0.36877,0.43585,0.40788,0.37601,0.42442,0.39542,0.39736,0.3962,0.38233,0.4279,0.41459,0.40259,0.39167,0.38404,0.41342,0.38304,0.39122,0.37784,0.38101,0.40679,0.43899,0.3957,0.38194,0.40799,0.3678,0.40573,0.36563,0.35732,0.41599,0.37848,0.42346,0.37048,0.40273,0.41832,0.37859,0.36076,0.3924,0.3813,0.37191,0.38174,0.39504,0.4119,0.37929,0.3785,0.3558,0.41742,0.38253,0.37852,0.38625,0.34455,0.35975,0.34557,0.37389,0.32906,0.36187,0.36333,0.37354,0.36131,0.3615,0.33977,0.34643,0.36885,0.33267,0.36753,0.36921,0.32863,0.36542,0.33967,0.32794,0.3554,0.34574,0.32926,0.35045,0.32833,0.3358,0.3169,0.30985,0.3294,0.29555,0.30493,0.30299,0.31584,0.30216,0.29954,0.31,0.29202,0.2887,0.29946,0.28585,0.29004,0.2844,0.29833,0.28796,0.28393,0.2925,0.28022,0.28637,0.28897,0.29323,0.28491,0.28977,0.28034,0.27808,0.28216,0.28884,0.27377,0.27516,0.26538,0.26813,0.27059,0.27361,0.26625,0.26004,0.27118,0.26999,0.25843,0.27393,0.25073
"97",0.42666,0.39819,0.44102,0.50887,0.42149,0.41099,0.42798,0.46157,0.39452,0.40388,0.42871,0.40836,0.39385,0.40986,0.39504,0.42758,0.42119,0.46255,0.44777,0.40212,0.4358,0.39047,0.40106,0.3832,0.452,0.42451,0.39043,0.44159,0.41159,0.41285,0.41278,0.3973,0.44486,0.43104,0.41935,0.407,0.40045,0.43044,0.39924,0.40795,0.39366,0.39677,0.42376,0.45667,0.41177,0.39821,0.4244,0.3848,0.42331,0.3814,0.3734,0.43373,0.39549,0.44139,0.38794,0.42024,0.43652,0.39624,0.37779,0.40978,0.40024,0.3899,0.39956,0.41294,0.43069,0.39803,0.39778,0.37385,0.43676,0.40108,0.39751,0.40456,0.36206,0.37762,0.36355,0.39309,0.34616,0.38065,0.38294,0.39354,0.38003,0.3818,0.35875,0.36558,0.38913,0.3522,0.38782,0.38936,0.34788,0.38698,0.35913,0.34709,0.37615,0.36686,0.34907,0.37208,0.34927,0.35726,0.3374,0.3307,0.35159,0.31606,0.32587,0.32461,0.33842,0.32341,0.32096,0.33242,0.31402,0.31055,0.32229,0.3083,0.3131,0.30702,0.32187,0.31133,0.30713,0.31701,0.30392,0.31046,0.3134,0.31834,0.30966,0.31493,0.3045,0.30288,0.30728,0.31449,0.29899,0.30052,0.29045,0.29354,0.29658,0.29995,0.292,0.2858,0.29777,0.29666,0.28455,0.30131,0.27624
"98",0.44104,0.41273,0.45521,0.5247,0.43567,0.42538,0.44184,0.47709,0.40927,0.41784,0.44391,0.42265,0.40708,0.42406,0.40775,0.44215,0.43607,0.47788,0.46262,0.41599,0.45159,0.40531,0.41652,0.39744,0.46754,0.44067,0.40463,0.45814,0.42738,0.42798,0.42896,0.412,0.4612,0.44699,0.43566,0.422,0.41654,0.44692,0.41512,0.42428,0.40921,0.41225,0.44024,0.47358,0.42746,0.41416,0.44035,0.40153,0.44036,0.39695,0.38929,0.45087,0.41218,0.45865,0.4051,0.43725,0.45406,0.41353,0.39459,0.42673,0.41875,0.40756,0.41698,0.43037,0.44884,0.41636,0.41662,0.39166,0.45536,0.41921,0.41606,0.42243,0.3794,0.39524,0.38136,0.41188,0.36319,0.39913,0.40221,0.4131,0.39846,0.40173,0.37755,0.38453,0.40899,0.3716,0.4077,0.4091,0.36703,0.4081,0.37842,0.36616,0.39658,0.38772,0.36877,0.39338,0.37007,0.37851,0.35787,0.35157,0.37363,0.3367,0.34687,0.3463,0.36096,0.34474,0.34248,0.35484,0.33618,0.33259,0.34523,0.33099,0.33635,0.32988,0.34553,0.33491,0.33058,0.3417,0.32792,0.33479,0.33804,0.34361,0.33468,0.3403,0.32898,0.32803,0.3327,0.34037,0.32462,0.32627,0.31603,0.31943,0.32303,0.32673,0.31827,0.31216,0.32482,0.32381,0.31129,0.32913,0.30246
"99",0.45498,0.42696,0.46892,0.53935,0.44945,0.43942,0.45529,0.49187,0.42371,0.43149,0.4586,0.4366,0.42007,0.43791,0.42025,0.45626,0.45051,0.49249,0.47689,0.42956,0.4668,0.41986,0.4316,0.41144,0.48241,0.45628,0.41857,0.47401,0.44273,0.4427,0.44465,0.42639,0.47685,0.46237,0.45145,0.43663,0.43221,0.4628,0.43061,0.44016,0.42441,0.42737,0.45616,0.48965,0.44272,0.42973,0.45577,0.41791,0.4568,0.41223,0.40493,0.46733,0.42846,0.47516,0.42187,0.45368,0.47086,0.43038,0.41108,0.44318,0.43671,0.42479,0.43394,0.44724,0.46624,0.43417,0.43491,0.40914,0.47312,0.43681,0.43409,0.43977,0.3965,0.41251,0.3989,0.43016,0.38007,0.4172,0.421,0.4321,0.41648,0.42117,0.39608,0.40314,0.4283,0.39074,0.42704,0.4283,0.38596,0.4286,0.39741,0.38501,0.41652,0.40815,0.38822,0.41418,0.39059,0.3994,0.37816,0.3723,0.39531,0.35731,0.36777,0.36789,0.38325,0.36598,0.36392,0.37707,0.35831,0.35465,0.36805,0.35371,0.35957,0.35277,0.36906,0.35849,0.35406,0.3663,0.35198,0.3591,0.36263,0.36877,0.35968,0.3656,0.35349,0.35324,0.35812,0.36617,0.35035,0.3521,0.34181,0.34549,0.34961,0.35359,0.34472,0.33878,0.35199,0.35109,0.33832,0.35702,0.32907
"100",0.46844,0.44083,0.48209,0.55281,0.46279,0.45305,0.4683,0.50589,0.4378,0.44479,0.47276,0.45016,0.43278,0.45137,0.43248,0.46988,0.46447,0.50635,0.49054,0.44279,0.48137,0.43406,0.44625,0.42515,0.49657,0.4713,0.43219,0.48913,0.45757,0.45696,0.45981,0.44041,0.49176,0.47712,0.46666,0.45083,0.44743,0.47802,0.44566,0.45551,0.43922,0.44208,0.47145,0.50485,0.45747,0.44485,0.4706,0.43387,0.47258,0.42716,0.42024,0.48305,0.44426,0.49086,0.43817,0.46946,0.48687,0.4467,0.42717,0.45905,0.45403,0.44151,0.45034,0.46347,0.48281,0.45136,0.45255,0.42619,0.48997,0.45379,0.45149,0.45649,0.41326,0.42934,0.41606,0.44782,0.39671,0.43476,0.43922,0.45042,0.434,0.43999,0.41421,0.4213,0.44694,0.4095,0.44572,0.44683,0.40454,0.44834,0.41597,0.40353,0.43584,0.42801,0.40729,0.43433,0.41067,0.41976,0.39812,0.39272,0.41646,0.37773,0.38839,0.38919,0.40509,0.38695,0.38511,0.39891,0.38023,0.37651,0.39055,0.37623,0.38253,0.37548,0.39224,0.38181,0.37734,0.39054,0.37585,0.38314,0.38691,0.39352,0.38438,0.39052,0.3778,0.37822,0.38326,0.39158,0.37587,0.37771,0.3675,0.37139,0.37598,0.38019,0.37103,0.36533,0.37891,0.37813,0.36528,0.38457,0.35574
"101",0.4814,0.4543,0.49471,0.56512,0.47566,0.46623,0.48083,0.51912,0.45148,0.4577,0.48632,0.46329,0.44518,0.4644,0.44443,0.48297,0.4779,0.51943,0.50354,0.45565,0.49527,0.44787,0.46043,0.43854,0.51,0.48567,0.44546,0.50348,0.47186,0.47071,0.47439,0.45402,0.50589,0.49122,0.48123,0.46456,0.46212,0.49253,0.46021,0.47029,0.45357,0.45633,0.48607,0.51913,0.47169,0.45947,0.48481,0.44933,0.48764,0.44169,0.43517,0.49797,0.45952,0.50571,0.45393,0.48454,0.50202,0.46242,0.4428,0.47428,0.47063,0.45764,0.46611,0.47901,0.49852,0.46787,0.46946,0.44272,0.50585,0.47008,0.46819,0.47252,0.4296,0.44565,0.43277,0.46479,0.41302,0.45172,0.45676,0.46796,0.45093,0.45807,0.43185,0.43893,0.46481,0.42776,0.46364,0.4646,0.42267,0.46721,0.43401,0.42161,0.45444,0.44716,0.42587,0.45371,0.43018,0.43945,0.4176,0.4127,0.43692,0.39783,0.4086,0.41003,0.4263,0.4075,0.40588,0.42018,0.40174,0.39801,0.41253,0.39836,0.40503,0.3978,0.41484,0.40465,0.40019,0.41417,0.39927,0.40666,0.41062,0.41761,0.40853,0.4148,0.40163,0.40269,0.40783,0.4163,0.4009,0.4028,0.39278,0.39684,0.40182,0.40619,0.39687,0.39148,0.40524,0.40458,0.39183,0.41143,0.38212
"102",0.49383,0.46732,0.50675,0.57631,0.48803,0.47893,0.49287,0.53156,0.46473,0.4702,0.49928,0.47596,0.45724,0.47698,0.45607,0.49551,0.49078,0.53173,0.51588,0.4681,0.50847,0.46125,0.47408,0.45156,0.52267,0.49935,0.45835,0.51702,0.48556,0.48391,0.48833,0.46718,0.51922,0.50463,0.49513,0.47779,0.47625,0.5063,0.47421,0.48445,0.46743,0.47008,0.49999,0.53249,0.48532,0.47355,0.49836,0.46424,0.50194,0.45577,0.44966,0.51207,0.47418,0.51968,0.46909,0.49889,0.51629,0.4775,0.4579,0.48882,0.48645,0.47313,0.48121,0.4938,0.5133,0.48363,0.48557,0.45868,0.52072,0.48562,0.48411,0.4878,0.44545,0.46138,0.44895,0.48098,0.42894,0.46801,0.47354,0.48466,0.46719,0.47535,0.4489,0.45592,0.48183,0.44543,0.48071,0.48153,0.44025,0.48511,0.45142,0.43914,0.4722,0.46549,0.44385,0.47219,0.44899,0.45835,0.43649,0.43209,0.45655,0.41745,0.42823,0.43025,0.44672,0.42747,0.42608,0.44072,0.42267,0.41896,0.4338,0.41991,0.42687,0.41954,0.43668,0.42682,0.4224,0.43697,0.42205,0.42944,0.43353,0.44079,0.43187,0.4382,0.42475,0.42641,0.43158,0.44009,0.42516,0.42709,0.41737,0.42155,0.42683,0.4313,0.42194,0.41691,0.43066,0.43013,0.41763,0.43725,0.40789
"103",0.5057,0.47988,0.51821,0.58644,0.49989,0.49114,0.50439,0.54319,0.4775,0.48224,0.5116,0.48815,0.46894,0.48907,0.46737,0.50748,0.50308,0.54325,0.52755,0.48012,0.52095,0.47416,0.48719,0.46418,0.53459,0.51233,0.47081,0.52975,0.49864,0.49656,0.50161,0.47987,0.53174,0.51732,0.50833,0.49047,0.48977,0.5193,0.48764,0.49795,0.48076,0.48329,0.51317,0.54492,0.49834,0.48704,0.51122,0.47856,0.51544,0.46937,0.46366,0.52532,0.48821,0.53276,0.48361,0.51246,0.52966,0.49189,0.47244,0.50265,0.50144,0.48791,0.4956,0.50781,0.52715,0.49858,0.50082,0.47399,0.53458,0.50037,0.49921,0.5023,0.46075,0.47647,0.46453,0.49635,0.4444,0.48356,0.4895,0.50045,0.48272,0.49174,0.46529,0.4722,0.49793,0.46241,0.49686,0.49756,0.4572,0.50197,0.46812,0.45605,0.48906,0.48293,0.46113,0.48969,0.46699,0.47636,0.45467,0.45077,0.47524,0.43646,0.44717,0.44973,0.46623,0.44673,0.44556,0.46038,0.44287,0.43921,0.4542,0.44071,0.44786,0.44052,0.45757,0.44812,0.4438,0.45875,0.44396,0.45128,0.45544,0.46286,0.4542,0.4605,0.44696,0.44915,0.45429,0.46273,0.44841,0.45034,0.44102,0.44525,0.45074,0.45524,0.44598,0.44135,0.4549,0.45449,0.4424,0.46177,0.43275
"104",0.517,0.49194,0.52906,0.59558,0.5112,0.50282,0.51538,0.55404,0.48977,0.49382,0.52327,0.49983,0.48025,0.50066,0.47831,0.51886,0.51479,0.55399,0.53853,0.49168,0.53271,0.48658,0.49972,0.47638,0.54575,0.52459,0.48282,0.54165,0.51108,0.50861,0.51422,0.49204,0.54345,0.52929,0.52081,0.5026,0.50267,0.53153,0.50045,0.51078,0.49352,0.49593,0.52561,0.55644,0.51072,0.49992,0.52338,0.49225,0.52815,0.48245,0.47715,0.53772,0.50157,0.54495,0.49745,0.52524,0.54213,0.50555,0.48636,0.51573,0.51557,0.50196,0.50923,0.52102,0.54006,0.5127,0.51519,0.48861,0.54743,0.5143,0.51346,0.51599,0.47544,0.49087,0.47946,0.51086,0.45934,0.49833,0.50459,0.5153,0.49749,0.50719,0.48096,0.48772,0.51308,0.47864,0.51207,0.51265,0.47343,0.51774,0.48405,0.47226,0.50496,0.49939,0.47764,0.50616,0.48412,0.4934,0.47206,0.46865,0.4929,0.45476,0.46532,0.46833,0.48471,0.46517,0.46421,0.47907,0.46221,0.45863,0.47361,0.46062,0.46788,0.46059,0.47739,0.46841,0.46421,0.47934,0.46485,0.47202,0.4762,0.48368,0.47534,0.48154,0.46808,0.47073,0.47577,0.48404,0.47046,0.47236,0.46352,0.46775,0.47335,0.47782,0.46877,0.46455,0.47774,0.47745,0.46589,0.48475,0.45646
"105",0.52773,0.50349,0.53932,0.60379,0.52197,0.51397,0.52583,0.56411,0.50152,0.50492,0.53429,0.51099,0.49116,0.51173,0.48888,0.52964,0.52589,0.56398,0.54885,0.50277,0.54374,0.49848,0.51165,0.48812,0.55616,0.53613,0.49437,0.55274,0.52287,0.52006,0.52613,0.5037,0.55436,0.54053,0.53257,0.51415,0.51492,0.54299,0.51264,0.52291,0.50571,0.50799,0.53729,0.56706,0.52246,0.51218,0.53484,0.50528,0.54005,0.49497,0.49008,0.54928,0.51425,0.55626,0.51057,0.53724,0.5537,0.51847,0.49964,0.52806,0.52882,0.51524,0.52209,0.53343,0.55203,0.52597,0.52866,0.50251,0.55928,0.52738,0.52684,0.52885,0.48949,0.50455,0.4937,0.52449,0.47371,0.51229,0.51879,0.52918,0.51145,0.52168,0.49586,0.50243,0.52725,0.49406,0.5263,0.52676,0.48889,0.53241,0.49916,0.48771,0.51986,0.51484,0.49333,0.52154,0.50029,0.50942,0.48858,0.48564,0.50947,0.47226,0.48258,0.48599,0.50209,0.4827,0.48195,0.49668,0.48058,0.47711,0.49194,0.47952,0.4868,0.47964,0.49603,0.48757,0.48353,0.49865,0.48458,0.49154,0.49568,0.50312,0.49518,0.50121,0.48799,0.491,0.49589,0.50391,0.49115,0.49301,0.48471,0.48887,0.4945,0.49887,0.49013,0.48634,0.49903,0.49884,0.48791,0.50605,0.4788
"106",0.53788,0.51451,0.54898,0.61114,0.53219,0.52457,0.53574,0.57344,0.51273,0.51552,0.54467,0.52163,0.50164,0.52228,0.49907,0.53983,0.53639,0.57323,0.5585,0.51337,0.55406,0.50985,0.52297,0.49939,0.56584,0.54694,0.50544,0.56304,0.53399,0.5309,0.53734,0.51482,0.56449,0.55106,0.54361,0.52512,0.5265,0.55368,0.52419,0.53434,0.51729,0.51945,0.54822,0.57683,0.53354,0.52378,0.54559,0.51763,0.55116,0.50693,0.50243,0.56001,0.52622,0.56671,0.52298,0.54844,0.5644,0.53063,0.51225,0.53963,0.5412,0.52776,0.53417,0.54502,0.56309,0.53839,0.54123,0.51566,0.57015,0.53962,0.53934,0.54089,0.50286,0.51749,0.50721,0.53723,0.48747,0.52542,0.53207,0.54211,0.52458,0.5352,0.50995,0.5163,0.54043,0.50864,0.53955,0.53991,0.50354,0.54597,0.51341,0.50236,0.53375,0.52926,0.50814,0.53583,0.51548,0.52438,0.50418,0.50169,0.52491,0.48887,0.4989,0.50262,0.51832,0.49926,0.49869,0.51318,0.4979,0.49456,0.5091,0.49733,0.50454,0.49757,0.51343,0.50551,0.50166,0.51658,0.50306,0.50975,0.51381,0.52112,0.51362,0.51943,0.50658,0.50987,0.51457,0.52226,0.51038,0.51218,0.50445,0.5085,0.51408,0.51831,0.50996,0.50659,0.51866,0.51856,0.50834,0.52559,0.49964
"107",0.54745,0.52499,0.55806,0.6177,0.54187,0.53463,0.54512,0.58204,0.5234,0.52562,0.5544,0.53172,0.5117,0.5323,0.50886,0.54943,0.54628,0.58177,0.5675,0.52349,0.56367,0.52067,0.53369,0.51017,0.57481,0.55704,0.51601,0.57256,0.54445,0.54113,0.54787,0.52539,0.57385,0.56087,0.55393,0.5355,0.53743,0.56363,0.53509,0.54508,0.52827,0.53031,0.55841,0.58578,0.54397,0.53475,0.55565,0.52929,0.56147,0.5183,0.51418,0.56993,0.53749,0.57633,0.53465,0.55887,0.57426,0.54203,0.52418,0.55044,0.5527,0.53949,0.54548,0.55581,0.57326,0.54995,0.55289,0.52804,0.5801,0.55101,0.55096,0.55209,0.51554,0.52967,0.51999,0.54908,0.5006,0.53772,0.54444,0.55407,0.53689,0.54775,0.52321,0.52933,0.55264,0.52234,0.55181,0.55208,0.51735,0.55844,0.5268,0.51618,0.54663,0.54264,0.52206,0.54904,0.52967,0.53828,0.51883,0.51675,0.53922,0.50456,0.51423,0.51819,0.53337,0.51479,0.5144,0.52851,0.51412,0.51093,0.52506,0.51398,0.52105,0.51433,0.52954,0.52219,0.51855,0.53312,0.52024,0.52661,0.53055,0.53764,0.53063,0.53616,0.5238,0.52729,0.53177,0.53907,0.5281,0.52982,0.52269,0.52659,0.53204,0.53608,0.52819,0.52522,0.53659,0.53657,0.5271,0.54332,0.51889
